1476100414.131917,0
1476100414.144510,0
1476100414.158537,0
1476100414.175860,0
1476100414.189856,0
1476100414.202611,0
1476100414.221832,0
1476100414.251837,0
1476100414.268590,0
1476100414.281855,0
1476100414.295091,0
1476100414.307514,0
1476100414.320290,0
1476100414.334353,0
1476100414.349103,0
1476100414.365564,0
1476100414.380998,0
1476100414.395054,0
1476100414.410464,0
1476100414.427660,0
1476100414.448104,0
1476100414.464463,0
1476100414.479512,0
1476100414.497072,0
1476100414.514988,0
1476100414.535167,0
1476100414.548118,0
1476100414.567156,0
1476100414.583383,0
1476100414.595921,0
1476100414.610124,0
1476100414.630100,0
1476100414.646757,0
1476100414.663350,0
1476100414.678973,0
1476100414.695266,0
1476100414.707649,0
1476100414.720488,0
1476100414.736665,0
1476100414.749898,0
1476100414.764168,0
1476100414.781398,0
1476100414.794305,0
1476100414.808041,0
1476100414.820571,0
1476100414.834265,0
1476100414.854673,0
1476100414.868225,0
1476100414.881577,0
1476100414.897390,0
1476100414.916284,0
1476100414.936309,0
1476100414.965826,0
1476100414.981011,0
1476100414.993331,0
1476100415.005806,0
1476100415.018315,0
1476100415.040464,0
1476100415.056133,0
1476100415.068486,0
1476100415.080599,0
1476100415.094590,0
1476100415.118618,0
1476100415.135395,0
1476100415.156248,0
1476100415.168449,0
1476100415.181131,0
1476100415.198887,0
1476100415.220034,0
1476100415.234798,0
1476100415.249680,0
1476100415.261837,0
1476100415.276725,0
1476100415.300547,0
1476100415.318634,0
1476100415.331401,0
1476100415.349265,0
1476100415.364749,0
1476100415.381884,0
1476100415.401490,0
1476100415.419519,0
1476100415.434395,0
1476100415.449528,0
1476100415.461960,0
1476100415.484795,0
1476100415.500353,0
1476100415.518889,0
1476100415.532046,0
1476100415.545120,0
1476100415.559786,0
1476100415.580476,0
1476100415.597412,0
1476100415.618432,0
1476100415.632147,0
1476100415.650269,0
1476100415.663793,0
1476100415.682960,0
1476100415.700894,0
1476100415.720396,0
1476100415.734269,0
1476100415.746710,0
1476100415.760129,0
1476100415.773499,0
1476100415.786022,0
1476100415.798258,0
1476100415.813954,0
1476100415.831365,0
1476100415.849809,0
1476100415.863637,0
1476100415.883527,0
1476100415.899709,0
1476100415.914621,0
1476100415.926924,0
1476100415.941442,0
1476100415.963208,0
1476100415.975500,0
1476100415.988269,0
1476100416.001758,0
1476100416.019001,0
1476100416.048080,0
1476100416.067113,0
1476100416.086709,0
1476100416.103879,0
1476100416.118266,0
1476100416.130453,0
1476100416.148933,0
1476100416.168571,0
1476100416.181319,0
1476100416.195831,0
1476100416.214456,0
1476100416.227419,0
1476100416.239674,0
1476100416.252095,0
1476100416.266587,0
1476100416.282153,0
1476100416.296541,0
1476100416.317719,0
1476100416.331222,0
1476100416.349503,0
1476100416.369488,0
1476100416.383484,0
1476100416.398188,0
1476100416.410513,0
1476100416.425404,0
1476100416.443510,0
1476100416.463475,0
1476100416.480950,0
1476100416.500888,0
1476100416.517969,0
1476100416.535285,0
1476100416.552685,0
1476100416.568376,0
1476100416.581480,0
1476100416.603670,0
1476100416.616901,0
1476100416.630662,0
1476100416.643526,0
1476100416.656329,0
1476100416.670602,0
1476100416.696253,0
1476100416.709427,0
1476100416.722782,0
1476100416.737831,0
1476100416.751801,0
1476100416.766342,0
1476100416.779085,0
1476100416.797590,0
1476100416.812456,0
1476100416.829331,0
1476100416.844122,0
1476100416.857397,0
1476100416.872908,0
1476100416.885537,0
1476100416.898326,0
1476100416.911571,0
1476100416.924176,0
1476100416.936934,0
1476100416.949242,0
1476100416.961659,0
1476100416.974527,0
1476100416.994744,0
1476100417.010947,0
1476100417.033383,0
1476100417.051146,0
1476100417.064693,0
1476100417.077565,0
1476100417.091587,0
1476100417.109070,0
1476100417.136372,0
1476100417.152224,0
1476100417.164615,0
1476100417.179128,0
1476100417.197594,0
1476100417.213921,0
1476100417.231869,0
1476100417.252071,0
1476100417.264955,0
1476100417.279232,0
1476100417.297716,0
1476100417.315307,0
1476100417.332603,0
1476100417.347825,0
1476100417.365196,0
1476100417.379779,0
1476100417.396428,0
1476100417.414898,0
1476100417.435909,0
1476100417.452530,0
1476100417.466326,0
1476100417.480005,0
1476100417.494069,0
1476100417.508006,0
1476100417.522561,0
1476100417.536029,0
1476100417.557059,0
1476100417.572038,0
1476100417.584594,0
1476100417.603754,0
1476100417.619520,0
1476100417.632090,0
1476100417.650798,0
1476100417.664871,0
1476100417.678849,0
1476100417.696858,0
1476100417.719106,0
1476100417.731910,0
1476100417.745975,0
1476100417.764845,0
1476100417.781877,0
1476100417.801546,0
1476100417.814336,0
1476100417.826660,0
1476100417.840597,0
1476100417.854437,0
1476100417.866775,0
1476100417.880247,0
1476100417.896257,0
1476100417.918800,0
1476100417.933287,0
1476100417.947527,0
1476100417.964084,0
1476100417.978944,0
1476100418.001281,0
1476100418.020958,0
1476100418.034268,0
1476100418.048167,0
1476100418.066272,0
1476100418.085048,0
1476100418.099277,0
1476100418.114468,0
1476100418.126916,0
1476100418.142067,0
1476100418.156775,0
1476100418.169346,0
1476100418.187743,0
1476100418.203973,0
1476100418.217666,0
1476100418.230150,0
1476100418.247945,0
1476100418.268060,0
1476100418.283709,0
1476100418.297842,0
1476100418.310134,0
1476100418.323475,0
1476100418.337607,0
1476100418.349786,0
1476100418.368121,0
1476100418.388607,0
1476100418.405310,0
1476100418.425201,0
1476100418.438141,0
1476100418.452629,0
1476100418.472610,0
1476100418.488196,0
1476100418.509427,0
1476100418.530021,0
1476100418.551016,0
1476100418.570432,0
1476100418.586569,0
1476100418.599384,0
1476100418.614084,0
1476100418.634451,0
1476100418.648646,0
1476100418.661530,0
1476100418.673891,0
1476100418.688180,0
1476100418.701920,0
1476100418.714230,0
1476100418.731523,0
1476100418.751717,0
1476100418.764955,0
1476100418.779082,0
1476100418.797630,0
1476100418.811046,0
1476100418.826511,0
1476100418.847974,0
1476100418.873308,0
1476100418.890177,0
1476100418.911008,0
1476100418.935807,0
1476100418.951397,0
1476100418.965152,0
1476100418.977404,0
1476100418.992693,0
1476100419.010500,0
1476100419.031200,0
1476100419.052061,0
1476100419.066832,0
1476100419.080502,0
1476100419.097614,0
1476100419.112139,0
1476100419.132845,0
1476100419.149439,0
1476100419.163993,0
1476100419.179123,0
1476100419.194616,0
1476100419.214020,0
1476100419.231372,0
1476100419.251448,0
1476100419.263994,0
1476100419.279933,0
1476100419.298341,0
1476100419.313547,0
1476100419.328589,0
1476100419.353175,0
1476100419.370298,0
1476100419.382524,0
1476100419.395958,0
1476100419.414375,0
1476100419.430576,0
1476100419.450896,0
1476100419.478845,0
1476100419.495142,0
1476100419.507429,0
1476100419.520306,0
1476100419.533938,0
1476100419.549128,0
1476100419.564963,0
1476100419.580743,0
1476100419.597744,0
1476100419.615099,0
1476100419.634528,0
1476100419.647321,0
1476100419.661884,0
1476100419.677037,0
1476100419.689217,0
1476100419.701393,0
1476100419.719042,0
1476100419.734602,0
1476100419.750118,0
1476100419.766157,0
1476100419.778301,0
1476100419.792292,0
1476100419.806334,0
1476100419.818741,0
1476100419.833035,0
1476100419.849008,0
1476100419.862199,0
1476100419.876263,0
1476100419.896632,0
1476100419.919252,0
1476100419.934516,0
1476100419.948586,0
1476100419.961677,0
1476100419.975154,0
1476100419.987413,0
1476100420.000190,0
1476100420.018005,0
1476100420.033756,0
1476100420.047211,0
1476100420.063107,0
1476100420.077048,0
1476100420.094789,0
1476100420.107079,0
1476100420.119592,0
1476100420.133264,0
1476100420.150423,0
1476100420.163961,0
1476100420.178420,0
1476100420.195475,0
1476100420.208787,0
1476100420.221493,0
1476100420.234775,0
1476100420.247176,0
1476100420.265119,0
1476100420.280234,0
1476100420.297625,0
1476100420.317403,0
1476100420.331056,0
1476100420.347282,0
1476100420.361482,0
1476100420.375830,0
1476100420.394317,0
1476100420.406575,0
1476100420.419235,0
1476100420.433825,0
1476100420.447396,0
1476100420.463636,0
1476100420.480953,0
1476100420.494378,0
1476100420.507256,0
1476100420.520088,0
1476100420.532687,0
1476100420.545122,0
1476100420.557411,0
1476100420.571308,0
1476100420.583763,0
1476100420.596882,0
1476100420.614349,0
1476100420.633757,0
1476100420.648893,0
1476100420.661901,0
1476100420.675996,0
1476100420.693784,0
1476100420.710984,0
1476100420.732785,0
1476100420.749343,0
1476100420.763914,0
1476100420.778592,0
1476100420.796631,0
1476100420.814552,0
1476100420.834048,0
1476100420.847125,0
1476100420.861337,0
1476100420.876135,0
1476100420.888433,0
1476100420.900646,0
1476100420.921514,0
1476100420.934793,0
1476100420.949096,0
1476100420.963112,0
1476100420.978139,0
1476100420.994304,0
1476100421.007607,0
1476100421.021754,0
1476100421.035163,0
1476100421.047934,0
1476100421.060387,0
1476100421.075412,0
1476100421.092650,0
1476100421.107258,0
1476100421.120284,0
1476100421.134315,0
1476100421.147641,0
1476100421.160120,0
1476100421.174422,0
1476100421.192821,0
1476100421.217517,0
1476100421.233967,0
1476100421.248981,0
1476100421.262531,0
1476100421.278038,0
1476100421.294249,0
1476100421.306686,0
1476100421.319467,0
1476100421.334477,0
1476100421.349277,0
1476100421.363637,0
1476100421.382014,0
1476100421.394991,0
1476100421.407262,0
1476100421.419636,0
1476100421.431842,0
1476100421.444648,0
1476100421.456857,0
1476100421.469279,0
1476100421.481856,0
1476100421.500567,0
1476100421.517069,0
1476100421.534391,0
1476100421.547982,0
1476100421.560268,0
1476100421.575184,0
1476100421.587600,0
1476100421.599704,0
1476100421.615502,0
1476100421.631169,0
1476100421.650228,0
1476100421.663692,0
1476100421.677589,0
1476100421.696686,0
1476100421.713645,0
1476100421.734582,0
1476100421.749583,0
1476100421.763478,0
1476100421.778991,0
1476100421.797668,0
1476100421.814297,0
1476100421.834580,0
1476100421.851375,0
1476100421.865620,0
1476100421.880426,0
1476100421.897956,0
1476100421.917903,0
1476100421.933179,0
1476100421.945858,0
1476100421.963914,0
1476100421.977869,0
1476100421.991987,0
1476100422.010194,0
1476100422.040989,0
1476100422.059464,0
1476100422.076225,0
1476100422.096907,0
1476100422.115934,0
1476100422.134558,0
1476100422.147950,0
1476100422.160247,0
1476100422.175257,0
1476100422.188623,0
1476100422.202057,0
1476100422.215640,0
1476100422.230433,0
1476100422.245195,0
1476100422.263638,0
1476100422.282569,0
1476100422.299512,0
1476100422.320594,0
1476100422.334916,0
1476100422.347800,0
1476100422.360692,0
1476100422.375108,0
1476100422.392806,0
1476100422.407084,0
1476100422.419662,0
1476100422.434564,0
1476100422.447885,0
1476100422.463726,0
1476100422.477769,0
